"credit_id","actual","feature","class","shap_value"
121981,"Paid Off After Delinquency","w60d_late_fee_paid","Written Off",-0.000875
121981,"Paid Off After Delinquency","w60d_late_fee_paid","Sold",-0.00291666666666667
121981,"Paid Off After Delinquency","w60d_late_fee_paid","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_days_to_first_payment","Clean Paid Off",-0.0232916666666667
121981,"Paid Off After Delinquency","w60d_days_to_first_payment","Paid Off After Delinquency",0.023625
121981,"Paid Off After Delinquency","w60d_days_to_first_payment","Written Off",0
121981,"Paid Off After Delinquency","w60d_days_to_first_payment","Sold",-0.000333333333333333
121981,"Paid Off After Delinquency","w60d_days_to_first_payment","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","customer_category_id","Clean Paid Off",-0.0108333333333333
121981,"Paid Off After Delinquency","customer_category_id","Paid Off After Delinquency",0.00104166666666667
121981,"Paid Off After Delinquency","customer_category_id","Written Off",0.00979166666666667
121981,"Paid Off After Delinquency","customer_category_id","Sold",-1.30104260698261e-19
121981,"Paid Off After Delinquency","customer_category_id","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_principal_recovery_rate","Clean Paid Off",0.010375
121981,"Paid Off After Delinquency","w60d_principal_recovery_rate","Paid Off After Delinquency",-0.00808333333333334
121981,"Paid Off After Delinquency","w60d_principal_recovery_rate","Written Off",-0.000666666666666667
121981,"Paid Off After Delinquency","w60d_principal_recovery_rate","Sold",-0.001625
121981,"Paid Off After Delinquency","w60d_principal_recovery_rate","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_days_since_last_payment","Clean Paid Off",-0.033
121981,"Paid Off After Delinquency","w60d_days_since_last_payment","Paid Off After Delinquency",0.0360416666666667
121981,"Paid Off After Delinquency","w60d_days_since_last_payment","Written Off",-0.00241666666666667
121981,"Paid Off After Delinquency","w60d_days_since_last_payment","Sold",-0.000625
121981,"Paid Off After Delinquency","w60d_days_since_last_payment","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_payment_gap","Clean Paid Off",-0.08625
121981,"Paid Off After Delinquency","w60d_payment_gap","Paid Off After Delinquency",0.083625
121981,"Paid Off After Delinquency","w60d_payment_gap","Written Off",-0.000833333333333333
121981,"Paid Off After Delinquency","w60d_payment_gap","Sold",0.00345833333333333
121981,"Paid Off After Delinquency","w60d_payment_gap","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_payment_count","Clean Paid Off",-0.0350833333333333
121981,"Paid Off After Delinquency","w60d_payment_count","Paid Off After Delinquency",0.0329166666666667
121981,"Paid Off After Delinquency","w60d_payment_count","Written Off",0.000208333333333333
121981,"Paid Off After Delinquency","w60d_payment_count","Sold",0.00195833333333333
121981,"Paid Off After Delinquency","w60d_payment_count","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_principal_paid","Clean Paid Off",-0.0075
121981,"Paid Off After Delinquency","w60d_principal_paid","Paid Off After Delinquency",0.00720833333333333
121981,"Paid Off After Delinquency","w60d_principal_paid","Written Off",0
121981,"Paid Off After Delinquency","w60d_principal_paid","Sold",0.000291666666666667
121981,"Paid Off After Delinquency","w60d_principal_paid","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_payment_total","Clean Paid Off",-0.024
121981,"Paid Off After Delinquency","w60d_payment_total","Paid Off After Delinquency",0.0213333333333333
121981,"Paid Off After Delinquency","w60d_payment_total","Written Off",0.000208333333333333
121981,"Paid Off After Delinquency","w60d_payment_total","Sold",0.00245833333333333
121981,"Paid Off After Delinquency","w60d_payment_total","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_admin_fee_paid","Clean Paid Off",-0.0167916666666667
121981,"Paid Off After Delinquency","w60d_admin_fee_paid","Paid Off After Delinquency",0.015375
121981,"Paid Off After Delinquency","w60d_admin_fee_paid","Written Off",0.00075
121981,"Paid Off After Delinquency","w60d_admin_fee_paid","Sold",0.000666666666666667
121981,"Paid Off After Delinquency","w60d_admin_fee_paid","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_interest_paid","Clean Paid Off",-0.00708333333333334
121981,"Paid Off After Delinquency","w60d_interest_paid","Paid Off After Delinquency",0.00637499999999999
121981,"Paid Off After Delinquency","w60d_interest_paid","Written Off",0.001875
121981,"Paid Off After Delinquency","w60d_interest_paid","Sold",-0.00116666666666667
121981,"Paid Off After Delinquency","w60d_interest_paid","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Clean Paid Off",-0.112791666666667
121981,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Paid Off After Delinquency",0.106166666666667
121981,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Written Off",0.00104166666666667
121981,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Sold",0.00558333333333334
121981,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","loan_administrative_fee","Clean Paid Off",0.001125
121981,"Paid Off After Delinquency","loan_administrative_fee","Paid Off After Delinquency",-0.000416666666666658
121981,"Paid Off After Delinquency","loan_administrative_fee","Written Off",0
121981,"Paid Off After Delinquency","loan_administrative_fee","Sold",-0.000708333333333333
121981,"Paid Off After Delinquency","loan_administrative_fee","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","contract_charge_rate","Clean Paid Off",-0.0158333333333333
121981,"Paid Off After Delinquency","contract_charge_rate","Paid Off After Delinquency",0.0122083333333333
121981,"Paid Off After Delinquency","contract_charge_rate","Written Off",0.00116666666666667
121981,"Paid Off After Delinquency","contract_charge_rate","Sold",0.00245833333333333
121981,"Paid Off After Delinquency","contract_charge_rate","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","loan_charge","Clean Paid Off",-0.0123333333333333
121981,"Paid Off After Delinquency","loan_charge","Paid Off After Delinquency",0.0102916666666667
121981,"Paid Off After Delinquency","loan_charge","Written Off",0.00233333333333333
121981,"Paid Off After Delinquency","loan_charge","Sold",-0.000291666666666667
121981,"Paid Off After Delinquency","loan_charge","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","contract_amount_per_day","Clean Paid Off",-0.0035
121981,"Paid Off After Delinquency","contract_amount_per_day","Paid Off After Delinquency",0.00133333333333333
121981,"Paid Off After Delinquency","contract_amount_per_day","Written Off",0.00145833333333333
121981,"Paid Off After Delinquency","contract_amount_per_day","Sold",0.000708333333333333
121981,"Paid Off After Delinquency","contract_amount_per_day","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","loan_interest","Clean Paid Off",0.00483333333333335
121981,"Paid Off After Delinquency","loan_interest","Paid Off After Delinquency",-0.00525
121981,"Paid Off After Delinquency","loan_interest","Written Off",0.001
121981,"Paid Off After Delinquency","loan_interest","Sold",-0.000583333333333333
121981,"Paid Off After Delinquency","loan_interest","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","contract_charge_per_day","Clean Paid Off",-0.000124999999999998
121981,"Paid Off After Delinquency","contract_charge_per_day","Paid Off After Delinquency",0.00058333333333333
121981,"Paid Off After Delinquency","contract_charge_per_day","Written Off",0
121981,"Paid Off After Delinquency","contract_charge_per_day","Sold",-0.000458333333333333
121981,"Paid Off After Delinquency","contract_charge_per_day","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","w60d_scheduled_due_interest","Clean Paid Off",-0.00058333333333333
121981,"Paid Off After Delinquency","w60d_scheduled_due_interest","Paid Off After Delinquency",0.00420833333333334
121981,"Paid Off After Delinquency","w60d_scheduled_due_interest","Written Off",-0.00254166666666667
121981,"Paid Off After Delinquency","w60d_scheduled_due_interest","Sold",-0.00108333333333333
121981,"Paid Off After Delinquency","w60d_scheduled_due_interest","Other Terminal / Special Closure",0
121981,"Paid Off After Delinquency","loan_amount","Clean Paid Off",0.001875
121981,"Paid Off After Delinquency","loan_amount","Paid Off After Delinquency",0.000916666666666664
121981,"Paid Off After Delinquency","loan_amount","Written Off",0
121981,"Paid Off After Delinquency","loan_amount","Sold",-0.00279166666666667
121981,"Paid Off After Delinquency","loan_amount","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_late_fee_paid","Clean Paid Off",0
140848,"Paid Off After Delinquency","w60d_late_fee_paid","Paid Off After Delinquency",0
140848,"Paid Off After Delinquency","w60d_late_fee_paid","Written Off",0
140848,"Paid Off After Delinquency","w60d_late_fee_paid","Sold",0
140848,"Paid Off After Delinquency","w60d_late_fee_paid","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_days_to_first_payment","Clean Paid Off",0.0395833333333333
140848,"Paid Off After Delinquency","w60d_days_to_first_payment","Paid Off After Delinquency",-0.0355833333333333
140848,"Paid Off After Delinquency","w60d_days_to_first_payment","Written Off",-0.000541666666666667
140848,"Paid Off After Delinquency","w60d_days_to_first_payment","Sold",-0.00345833333333333
140848,"Paid Off After Delinquency","w60d_days_to_first_payment","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","customer_category_id","Clean Paid Off",-0.0464166666666667
140848,"Paid Off After Delinquency","customer_category_id","Paid Off After Delinquency",-0.027125
140848,"Paid Off After Delinquency","customer_category_id","Written Off",0.00733333333333334
140848,"Paid Off After Delinquency","customer_category_id","Sold",0.0662083333333333
140848,"Paid Off After Delinquency","customer_category_id","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_principal_recovery_rate","Clean Paid Off",0.0265416666666667
140848,"Paid Off After Delinquency","w60d_principal_recovery_rate","Paid Off After Delinquency",-0.0114583333333333
140848,"Paid Off After Delinquency","w60d_principal_recovery_rate","Written Off",-0.00108333333333333
140848,"Paid Off After Delinquency","w60d_principal_recovery_rate","Sold",-0.014
140848,"Paid Off After Delinquency","w60d_principal_recovery_rate","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_days_since_last_payment","Clean Paid Off",-0.04175
140848,"Paid Off After Delinquency","w60d_days_since_last_payment","Paid Off After Delinquency",0.04525
140848,"Paid Off After Delinquency","w60d_days_since_last_payment","Written Off",-0.00125
140848,"Paid Off After Delinquency","w60d_days_since_last_payment","Sold",-0.00225
140848,"Paid Off After Delinquency","w60d_days_since_last_payment","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_payment_gap","Clean Paid Off",-0.100833333333333
140848,"Paid Off After Delinquency","w60d_payment_gap","Paid Off After Delinquency",0.0960416666666667
140848,"Paid Off After Delinquency","w60d_payment_gap","Written Off",4.16666666666667e-05
140848,"Paid Off After Delinquency","w60d_payment_gap","Sold",0.00475
140848,"Paid Off After Delinquency","w60d_payment_gap","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_payment_count","Clean Paid Off",-0.0570416666666667
140848,"Paid Off After Delinquency","w60d_payment_count","Paid Off After Delinquency",0.0534583333333334
140848,"Paid Off After Delinquency","w60d_payment_count","Written Off",0.000166666666666667
140848,"Paid Off After Delinquency","w60d_payment_count","Sold",0.00341666666666667
140848,"Paid Off After Delinquency","w60d_payment_count","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_principal_paid","Clean Paid Off",-0.02625
140848,"Paid Off After Delinquency","w60d_principal_paid","Paid Off After Delinquency",0.0177083333333333
140848,"Paid Off After Delinquency","w60d_principal_paid","Written Off",-4.16666666666667e-05
140848,"Paid Off After Delinquency","w60d_principal_paid","Sold",0.00858333333333334
140848,"Paid Off After Delinquency","w60d_principal_paid","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_payment_total","Clean Paid Off",-0.0325
140848,"Paid Off After Delinquency","w60d_payment_total","Paid Off After Delinquency",0.0244583333333333
140848,"Paid Off After Delinquency","w60d_payment_total","Written Off",0.00104166666666667
140848,"Paid Off After Delinquency","w60d_payment_total","Sold",0.007
140848,"Paid Off After Delinquency","w60d_payment_total","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_admin_fee_paid","Clean Paid Off",-0.0359583333333333
140848,"Paid Off After Delinquency","w60d_admin_fee_paid","Paid Off After Delinquency",0.0290833333333333
140848,"Paid Off After Delinquency","w60d_admin_fee_paid","Written Off",0.00108333333333333
140848,"Paid Off After Delinquency","w60d_admin_fee_paid","Sold",0.00579166666666667
140848,"Paid Off After Delinquency","w60d_admin_fee_paid","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_interest_paid","Clean Paid Off",-0.025375
140848,"Paid Off After Delinquency","w60d_interest_paid","Paid Off After Delinquency",0.0250416666666666
140848,"Paid Off After Delinquency","w60d_interest_paid","Written Off",-0.000666666666666667
140848,"Paid Off After Delinquency","w60d_interest_paid","Sold",0.001
140848,"Paid Off After Delinquency","w60d_interest_paid","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Clean Paid Off",-0.119875
140848,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Paid Off After Delinquency",0.117583333333333
140848,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Written Off",-0.000166666666666667
140848,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Sold",0.00245833333333333
140848,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","loan_administrative_fee","Clean Paid Off",0.00979166666666667
140848,"Paid Off After Delinquency","loan_administrative_fee","Paid Off After Delinquency",-0.00816666666666667
140848,"Paid Off After Delinquency","loan_administrative_fee","Written Off",0.000916666666666667
140848,"Paid Off After Delinquency","loan_administrative_fee","Sold",-0.00375
140848,"Paid Off After Delinquency","loan_administrative_fee","Other Terminal / Special Closure",0.00120833333333333
140848,"Paid Off After Delinquency","contract_charge_rate","Clean Paid Off",-0.0204166666666667
140848,"Paid Off After Delinquency","contract_charge_rate","Paid Off After Delinquency",0.0254583333333333
140848,"Paid Off After Delinquency","contract_charge_rate","Written Off",0.00191666666666667
140848,"Paid Off After Delinquency","contract_charge_rate","Sold",-0.00391666666666667
140848,"Paid Off After Delinquency","contract_charge_rate","Other Terminal / Special Closure",-0.00304166666666667
140848,"Paid Off After Delinquency","loan_charge","Clean Paid Off",-0.00683333333333333
140848,"Paid Off After Delinquency","loan_charge","Paid Off After Delinquency",0.00833333333333333
140848,"Paid Off After Delinquency","loan_charge","Written Off",0.001625
140848,"Paid Off After Delinquency","loan_charge","Sold",-0.00341666666666667
140848,"Paid Off After Delinquency","loan_charge","Other Terminal / Special Closure",0.000291666666666667
140848,"Paid Off After Delinquency","contract_amount_per_day","Clean Paid Off",0.0195
140848,"Paid Off After Delinquency","contract_amount_per_day","Paid Off After Delinquency",-0.0190833333333333
140848,"Paid Off After Delinquency","contract_amount_per_day","Written Off",-0.00120833333333333
140848,"Paid Off After Delinquency","contract_amount_per_day","Sold",0.000333333333333333
140848,"Paid Off After Delinquency","contract_amount_per_day","Other Terminal / Special Closure",0.000458333333333333
140848,"Paid Off After Delinquency","loan_interest","Clean Paid Off",0.00341666666666666
140848,"Paid Off After Delinquency","loan_interest","Paid Off After Delinquency",0.00566666666666667
140848,"Paid Off After Delinquency","loan_interest","Written Off",-0.00141666666666667
140848,"Paid Off After Delinquency","loan_interest","Sold",-0.00875
140848,"Paid Off After Delinquency","loan_interest","Other Terminal / Special Closure",0.00108333333333333
140848,"Paid Off After Delinquency","contract_charge_per_day","Clean Paid Off",0.006
140848,"Paid Off After Delinquency","contract_charge_per_day","Paid Off After Delinquency",0.00733333333333332
140848,"Paid Off After Delinquency","contract_charge_per_day","Written Off",-0.00379166666666667
140848,"Paid Off After Delinquency","contract_charge_per_day","Sold",-0.00954166666666667
140848,"Paid Off After Delinquency","contract_charge_per_day","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","w60d_scheduled_due_interest","Clean Paid Off",0.00433333333333334
140848,"Paid Off After Delinquency","w60d_scheduled_due_interest","Paid Off After Delinquency",0.00395833333333333
140848,"Paid Off After Delinquency","w60d_scheduled_due_interest","Written Off",-0.00104166666666667
140848,"Paid Off After Delinquency","w60d_scheduled_due_interest","Sold",-0.00725
140848,"Paid Off After Delinquency","w60d_scheduled_due_interest","Other Terminal / Special Closure",0
140848,"Paid Off After Delinquency","loan_amount","Clean Paid Off",0.00908333333333334
140848,"Paid Off After Delinquency","loan_amount","Paid Off After Delinquency",-0.00545833333333334
140848,"Paid Off After Delinquency","loan_amount","Written Off",-0.000416666666666667
140848,"Paid Off After Delinquency","loan_amount","Sold",-0.00320833333333333
140848,"Paid Off After Delinquency","loan_amount","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_late_fee_paid","Clean Paid Off",0
184424,"Paid Off After Delinquency","w60d_late_fee_paid","Paid Off After Delinquency",0
184424,"Paid Off After Delinquency","w60d_late_fee_paid","Written Off",0
184424,"Paid Off After Delinquency","w60d_late_fee_paid","Sold",0
184424,"Paid Off After Delinquency","w60d_late_fee_paid","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_days_to_first_payment","Clean Paid Off",0.0390416666666667
184424,"Paid Off After Delinquency","w60d_days_to_first_payment","Paid Off After Delinquency",-0.0445416666666667
184424,"Paid Off After Delinquency","w60d_days_to_first_payment","Written Off",0
184424,"Paid Off After Delinquency","w60d_days_to_first_payment","Sold",0.00433333333333333
184424,"Paid Off After Delinquency","w60d_days_to_first_payment","Other Terminal / Special Closure",0.00116666666666667
184424,"Paid Off After Delinquency","customer_category_id","Clean Paid Off",0
184424,"Paid Off After Delinquency","customer_category_id","Paid Off After Delinquency",0
184424,"Paid Off After Delinquency","customer_category_id","Written Off",0
184424,"Paid Off After Delinquency","customer_category_id","Sold",0
184424,"Paid Off After Delinquency","customer_category_id","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_principal_recovery_rate","Clean Paid Off",-0.082
184424,"Paid Off After Delinquency","w60d_principal_recovery_rate","Paid Off After Delinquency",0.07725
184424,"Paid Off After Delinquency","w60d_principal_recovery_rate","Written Off",0.000375
184424,"Paid Off After Delinquency","w60d_principal_recovery_rate","Sold",0.004375
184424,"Paid Off After Delinquency","w60d_principal_recovery_rate","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_days_since_last_payment","Clean Paid Off",-0.05
184424,"Paid Off After Delinquency","w60d_days_since_last_payment","Paid Off After Delinquency",0.050375
184424,"Paid Off After Delinquency","w60d_days_since_last_payment","Written Off",-0.000625
184424,"Paid Off After Delinquency","w60d_days_since_last_payment","Sold",0.00025
184424,"Paid Off After Delinquency","w60d_days_since_last_payment","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_payment_gap","Clean Paid Off",-0.112875
184424,"Paid Off After Delinquency","w60d_payment_gap","Paid Off After Delinquency",0.111375
184424,"Paid Off After Delinquency","w60d_payment_gap","Written Off",-0.000708333333333333
184424,"Paid Off After Delinquency","w60d_payment_gap","Sold",0.00220833333333333
184424,"Paid Off After Delinquency","w60d_payment_gap","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_payment_count","Clean Paid Off",-0.0311666666666667
184424,"Paid Off After Delinquency","w60d_payment_count","Paid Off After Delinquency",0.03475
184424,"Paid Off After Delinquency","w60d_payment_count","Written Off",0
184424,"Paid Off After Delinquency","w60d_payment_count","Sold",-0.00358333333333334
184424,"Paid Off After Delinquency","w60d_payment_count","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_principal_paid","Clean Paid Off",-0.017375
184424,"Paid Off After Delinquency","w60d_principal_paid","Paid Off After Delinquency",0.0138333333333333
184424,"Paid Off After Delinquency","w60d_principal_paid","Written Off",0
184424,"Paid Off After Delinquency","w60d_principal_paid","Sold",0.00354166666666667
184424,"Paid Off After Delinquency","w60d_principal_paid","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_payment_total","Clean Paid Off",-0.006125
184424,"Paid Off After Delinquency","w60d_payment_total","Paid Off After Delinquency",0.00204166666666667
184424,"Paid Off After Delinquency","w60d_payment_total","Written Off",0.000208333333333333
184424,"Paid Off After Delinquency","w60d_payment_total","Sold",0.003875
184424,"Paid Off After Delinquency","w60d_payment_total","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_admin_fee_paid","Clean Paid Off",0.00183333333333334
184424,"Paid Off After Delinquency","w60d_admin_fee_paid","Paid Off After Delinquency",-0.00183333333333334
184424,"Paid Off After Delinquency","w60d_admin_fee_paid","Written Off",0
184424,"Paid Off After Delinquency","w60d_admin_fee_paid","Sold",0
184424,"Paid Off After Delinquency","w60d_admin_fee_paid","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_interest_paid","Clean Paid Off",0.00758333333333334
184424,"Paid Off After Delinquency","w60d_interest_paid","Paid Off After Delinquency",-0.00912500000000001
184424,"Paid Off After Delinquency","w60d_interest_paid","Written Off",0
184424,"Paid Off After Delinquency","w60d_interest_paid","Sold",0.00154166666666667
184424,"Paid Off After Delinquency","w60d_interest_paid","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Clean Paid Off",-0.131041666666667
184424,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Paid Off After Delinquency",0.132375
184424,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Written Off",0.00125
184424,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Sold",-0.00258333333333333
184424,"Paid Off After Delinquency","w60d_total_paid_to_due_ratio","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","loan_administrative_fee","Clean Paid Off",-0.000458333333333332
184424,"Paid Off After Delinquency","loan_administrative_fee","Paid Off After Delinquency",-0.000291666666666667
184424,"Paid Off After Delinquency","loan_administrative_fee","Written Off",0
184424,"Paid Off After Delinquency","loan_administrative_fee","Sold",0.00075
184424,"Paid Off After Delinquency","loan_administrative_fee","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","contract_charge_rate","Clean Paid Off",0.00316666666666667
184424,"Paid Off After Delinquency","contract_charge_rate","Paid Off After Delinquency",-0.00383333333333333
184424,"Paid Off After Delinquency","contract_charge_rate","Written Off",0
184424,"Paid Off After Delinquency","contract_charge_rate","Sold",0.000666666666666667
184424,"Paid Off After Delinquency","contract_charge_rate","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","loan_charge","Clean Paid Off",8.33333333333376e-05
184424,"Paid Off After Delinquency","loan_charge","Paid Off After Delinquency",-0.00150000000000001
184424,"Paid Off After Delinquency","loan_charge","Written Off",0
184424,"Paid Off After Delinquency","loan_charge","Sold",0.00141666666666667
184424,"Paid Off After Delinquency","loan_charge","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","contract_amount_per_day","Clean Paid Off",0.00220833333333333
184424,"Paid Off After Delinquency","contract_amount_per_day","Paid Off After Delinquency",-0.00345833333333333
184424,"Paid Off After Delinquency","contract_amount_per_day","Written Off",0.00125
184424,"Paid Off After Delinquency","contract_amount_per_day","Sold",0
184424,"Paid Off After Delinquency","contract_amount_per_day","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","loan_interest","Clean Paid Off",-0.021
184424,"Paid Off After Delinquency","loan_interest","Paid Off After Delinquency",0.02475
184424,"Paid Off After Delinquency","loan_interest","Written Off",0
184424,"Paid Off After Delinquency","loan_interest","Sold",-0.00375
184424,"Paid Off After Delinquency","loan_interest","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","contract_charge_per_day","Clean Paid Off",-0.0267083333333333
184424,"Paid Off After Delinquency","contract_charge_per_day","Paid Off After Delinquency",0.0280833333333334
184424,"Paid Off After Delinquency","contract_charge_per_day","Written Off",-0.000666666666666667
184424,"Paid Off After Delinquency","contract_charge_per_day","Sold",-0.000708333333333334
184424,"Paid Off After Delinquency","contract_charge_per_day","Other Terminal / Special Closure",0
184424,"Paid Off After Delinquency","w60d_scheduled_due_interest","Clean Paid Off",-0.0183333333333333
184424,"Paid Off After Delinquency","w60d_scheduled_due_interest","Paid Off After Delinquency",0.0177916666666667
184424,"Paid Off After Delinquency","w60d_scheduled_due_interest","Written Off",-0.001375
184424,"Paid Off After Delinquency","w60d_scheduled_due_interest","Sold",0.000583333333333334
184424,"Paid Off After Delinquency","w60d_scheduled_due_interest","Other Terminal / Special Closure",0.00133333333333333
184424,"Paid Off After Delinquency","loan_amount","Clean Paid Off",-0.00183333333333333
184424,"Paid Off After Delinquency","loan_amount","Paid Off After Delinquency",-0.000541666666666671
184424,"Paid Off After Delinquency","loan_amount","Written Off",0.000291666666666667
184424,"Paid Off After Delinquency","loan_amount","Sold",0.00208333333333333
184424,"Paid Off After Delinquency","loan_amount","Other Terminal / Special Closure",0
141359,"Paid Off After Delinquency","w60d_late_fee_paid","Clean Paid Off",-0.0680416666666667
141359,"Paid Off After Delinquency","w60d_late_fee_paid","Paid Off After Delinquency",0.0676666666666666
141359,"Paid Off After Delinquency","w60d_late_fee_paid","Written Off",-0.003625
141359,"Paid Off After Delinquency","w60d_late_fee_paid","Sold",0.004
141359,"Paid Off After Delinquency","w60d_late_fee_paid","Other Terminal / Special Closure",0
141359,"Paid Off After Delinquency","w60d_days_to_first_payment","Clean Paid Off",-0.032875
141359,"Paid Off After Delinquency","w60d_days_to_first_payment","Paid Off After Delinquency",0.0349166666666667
141359,"Paid Off After Delinquency","w60d_days_to_first_payment","Written Off",0
141359,"Paid Off After Delinquency","w60d_days_to_first_payment","Sold",-0.00204166666666667
141359,"Paid Off After Delinquency","w60d_days_to_first_payment","Other Terminal / Special Closure",0
141359,"Paid Off After Delinquency","customer_category_id","Clean Paid Off",-0.0290833333333333
141359,"Paid Off After Delinquency","customer_category_id","Paid Off After Delinquency",-0.11925
141359,"Paid Off After Delinquency","customer_category_id","Written Off",0.011125
141359,"Paid Off After Delinquency","customer_category_id","Sold",0.137208333333333
141359,"Paid Off After Delinquency","customer_category_id","Other Terminal / Special Closure",0
141359,"Paid Off After Delinquency","w60d_principal_recovery_rate","Clean Paid Off",-0.075
141359,"Paid Off After Delinquency","w60d_principal_recovery_rate","Paid Off After Delinquency",0.06125
141359,"Paid Off After Delinquency","w60d_principal_recovery_rate","Written Off",0.000166666666666667
141359,"Paid Off After Delinquency","w60d_principal_recovery_rate","Sold",0.0135833333333333
141359,"Paid Off After Delinquency","w60d_principal_recovery_rate","Other Terminal / Special Closure",0
141359,"Paid Off After Delinquency","w60d_days_since_last_payment","Clean Paid Off",-0.0275416666666667
141359,"Paid Off After Delinquency","w60d_days_since_last_payment","Paid Off After Delinquency",0.0482916666666667
141359,"Paid Off After Delinquency","w60d_days_since_last_payment","Written Off",-0.004125
141359,"Paid Off After Delinquency","w60d_days_since_last_payment","Sold",-0.016625
141359,"Paid Off After Delinquency","w60d_days_since_last_payment","Other Terminal / Special Closure",0
141359,"Paid Off After Delinquency","w60d_payment_gap","Clean Paid Off",-0.0802916666666667
141359,"Paid Off After Delinquency","w60d_payment_gap","Paid Off After Delinquency",0.0661666666666667
141359,"Paid Off After Delinquency","w60d_payment_gap","Written Off",4.16666666666666e-05
141359,"Paid Off After Delinquency","w60d_payment_gap","Sold",0.0140833333333333
141359,"Paid Off After Delinquency","w60d_payment_gap","Other Terminal / Special Closure",0
141359,"Paid Off After Delinquency","w60d_payment_count","Clean Paid Off",-0.02675
141359,"Paid Off After Delinquency","w60d_payment_count","Paid Off After Delinquency",0.0134166666666667
141359,"Paid Off After Delinquency","w60d_payment_count","Written Off",0.001
141359,"Paid Off After Delinquency","w60d_payment_count","Sold",0.0123333333333333
141359,"Paid Off After Delinquency","w60d_payment_count","Other Terminal / Special Closure",0
141359,"Paid Off After Delinquency","w60d_principal_paid","Clean Paid Off",-0.0433333333333333
141359,"Paid Off After Delinquency","w60d_principal_paid","Paid Off After Delinquency",0.0254583333333333
